Actor Type,Actor Type (group),Attack Context,Attack Context (group),Calculation2,Calculation2 - Split 2,City,Country,Country Code,Day Of Dateclean,Details,Incident Id,Lat,Location,Long,Means Of Attack,Means Of Attack (group),Region,Gender Female,Gender Male,Gender Unknown,Latitude,Longitude,Total Affected,Total Internationals,Total Kidnapped,Total Killed,Total Nationals,Total Wounded
Unknown,Unknown,Raid,Raid,-11.74 7.95639),7.95639),Bo,Sierra Leone,SL,2/25/2018,"A staff member of an INGO was attacked by armed assailants during an armed burglary at his residence. The staff was severely beaten with boards, sticks and other sharp instruments.
",2619,-11.74,POINT(-11.74 7.95639),7.95639,Bodily assault,Bodily assault,Southern,0,1,0,7.95639,-11.74,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,31.571251 4.859363),4.859363),Juba,South Sudan,SS,5/9/2020,"One INGO security guard was held at gunpoint at the compound in Juba by a group of unknown intruders. After cutting the fence the intruders cut cables to the AC units and demanded the security guard produce keys for another gate he did not have. The perpetrators then proceeded to drag and beat the security guard. Another guard on duty was able to alert the rapid response team and the perpetrators fled. All AC units were accounted for and the security guard was referred to the local hospital.
",2938,31.571251,POINT(31.571251 4.859363),4.859363,Bodily assault,Bodily assault,Central Equatoria,0,1,0,4.859363,31.571251,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,31.589626 4.874661),4.874661),Tomping,South Sudan,SS,5/30/2018,Two security guards and a driver were assaulted by robbers that broke into an NGO compound around the Tomping area in Juba. They stole personal items and computers. One of the security guards was seriously hurt and required medical attention at the local hospital.,2418,31.589626,POINT(31.589626 4.874661),4.874661,Bodily assault,Bodily assault,Central Equatoria,0,1,0,4.874661,31.589626,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,33.05 7.783333),7.783333),Akobo,South Sudan,SS,8/10/2020,"One NGO compound security guard was assaulted by a group of unknown perpetrators who broke into and robbed the NGO compound. The guard was treated for his non-life-threatening injuries.&nbsp;
",3064,33.05,POINT(33.05 7.783333),7.783333,Bodily assault,Bodily assault,Jonglei,0,1,0,7.783333,33.05,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,31.150343 9.403215),9.403215),New Fangak,South Sudan,SS,8/6/2021,"One INGO compound guard was seriously beaten when unknown perpetrators raided the compound in New Fangak. Another guard was able to activate the alarm and nothing was taken before they fled.
",3360,31.150343,POINT(31.150343 9.403215),9.403215,Bodily assault,Bodily assault,Jonglei,0,1,0,9.403215,31.150343,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,33.438353 6.217554),6.217554),Pibor,South Sudan,SS,7/9/2017,An INGO security guard was assaulted when a group of men forcibly entered an INGO compound. The guard was treated at the hospital and discharged.,2303,33.438353,POINT(33.438353 6.217554),6.217554,Bodily assault,Bodily assault,Jonglei,0,1,0,6.217554,33.438353,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,29.780241 9.280151),9.280151),,South Sudan,SS,8/22/2015,"One INGO security guard was injured when assaulted by robbers that raided an INGO clinic and stole supplies. Reportedly, there were 15 robbers present. The security guard is in stable condition after the attack.",2058,29.780241,POINT(29.780241 9.280151),9.280151,Bodily assault,Bodily assault,Unity,0,1,0,9.280151,29.780241,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,29.8 9.26),9.26),Bentiu,South Sudan,SS,5/7/2020,"One UN agency male national staff member was injured after an unknown perpetrator broke into his home in the Bentiu PoC site and assaulted him with a spear. The perpetrators stole 2 mobile phones and a radio that were later recovered in the PoC. The UN staff victim was treated at the UNMISS level II clinic.
",2965,29.8,POINT(29.8 9.26),9.26,Bodily assault,Bodily assault,Unity,0,1,0,9.26,29.8,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,29.8 9.26),9.26),Bentiu,South Sudan,SS,1/20/2021,"One UN national staff was injured after being attacked by an unknown armed group at a project site in Bentiu.
",3508,29.8,POINT(29.8 9.26),9.26,Bodily assault,Bodily assault,Unity,0,1,0,9.26,29.8,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,29.807987 9.278336),9.278336),Bentiu,South Sudan,SS,1/13/2016,One UN national staff member was assaulted in the Protection of Civilian (PoC) camp in Bentiu with machetes and spears.,2049,29.807987,POINT(29.807987 9.278336),9.278336,Bodily assault,Bodily assault,Unity,0,1,0,9.278336,29.807987,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,29.799546 9.240345),9.240345),"Bentiu, Protection of Civilian (PoC) site",South Sudan,SS,2/27/2018,One NGO aid worker was assaulted at home in Bentiu protection of civilian (PoC) site. His injuries required medical treatment. Three other people were also hurt in the attack but they sustained minor injuries. Nothing was taken from the household.,2362,29.799546,POINT(29.799546 9.240345),9.240345,Bodily assault,Bodily assault,Unity,0,1,0,9.240345,29.799546,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,33.75 9.979167),9.979167),,South Sudan,SS,6/4/2018,One male national INGO guard was injured after being assaulted during an attempted robbery of the INGO office in Maban. The staff member received medical attention for a laceration on his hand.,2699,33.75,POINT(33.75 9.979167),9.979167,Bodily assault,Bodily assault,Upper Nile,0,1,0,9.979167,33.75,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,31.2 -27.116667),-27.116667),Nhlangano,Swaziland,SZ,8/31/2021,"One INGO national staff member was attacked and stabbed by unknown perpetrators outside his home in Nhlangano.
",3597,31.2,POINT(31.2 -27.116667),-27.116667,Bodily assault,Bodily assault,Southern,0,1,0,-27.116667,31.2,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,31.01 -4.08),-4.08),Kibondo,Tanzania,TZ,1/20/2019,One INGO security guard was injured during a break in and was admitted to the hospital for his injuries.,2847,31.01,POINT(31.01 -4.08),-4.08,Bodily assault,Bodily assault,Kigoma,0,1,0,-4.08,31.01,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,32.299167 2.781667),2.781667),Gulu,Uganda,UG,10/11/2020,"One INGO national guard was seriously beaten by a group of intruders who raided the office compound in Gulu.
",3206,32.299167,POINT(32.299167 2.781667),2.781667,Bodily assault,Bodily assault,Gulu,0,1,0,2.781667,32.299167,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,31.2483291 3.4698023),3.4698023),Yumbe,Uganda,UG,12/12/2019,"One male national INGO staff member was assaulted and wounded during a raid by unknown perpetrators of their INGO compound in Yumbe, Northern Uganda.",2886,31.2483291,POINT(31.2483291 3.4698023),3.4698023,Bodily assault,Bodily assault,Northern,0,1,0,3.4698023,31.2483291,1,0,0,0,1,1
Unknown,Unknown,Raid,Raid,30 16),16),Seleia,Sudan,SD,4/18/2007,"2 INGO national staff severely beaten up when ten unknown armed men forced entrance into an INGO guesthouse in Saleah, 18 April. They severely beat up the INGO representative and his wife (not included here) as well the guard. They took the keys of the INGO vehicle at gun point and fled with the vehicle.",529,30,POINT(30 16),16,Bodily assault,Bodily assault,West Darfur,0,1,1,16,30,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,30.838409 2.859023),2.859023),Aru,DR Congo,CD,4/21/2018,Two unarmed security guards at an INGO compound were administered an unknown drug in order to incapacitate them and facilitate a break-in into three different INGO offices on the compound. The perpetrators stole vehicles and laptops. Both of the security guards required medical attention.,2402,30.838409,POINT(30.838409 2.859023),2.859023,Bodily assault,Bodily assault,Ituri,0,2,0,2.859023,30.838409,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,-3.235278 16.089722),16.089722),Sarayamou,Mali,ML,3/9/2020,"Two INGO national male staff members were injured after being assaulted when unknown perpetrators raided an organisation field guest house at night.
",3179,-3.235278,POINT(-3.235278 16.089722),16.089722,Bodily assault,Bodily assault,Tombouctou,0,2,0,16.089722,-3.235278,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,31.565542 6.213266),6.213266),Bor,South Sudan,SS,10/20/2017,"There was an armed robbery of an INGO compound on October 20th, 2017 in Bor town. A group of men robbed the compound and assaulted two INGO staff members that required medical treatment after being badly beaten.",2376,31.565542,POINT(31.565542 6.213266),6.213266,Bodily assault,Bodily assault,Jonglei,0,2,0,6.213266,31.565542,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,29.991989 8.595958),8.595958),Kuachlual,South Sudan,SS,11/3/2020,"Two male NGO staff members residing in an&nbsp;NGO compound were injured after three unknown perpetrators raided the compound in Kuachlual Payam, Koch County. The staff were robbed and beaten and later received medical attention at the clinic.&nbsp;
",3103,29.991989,POINT(29.991989 8.595958),8.595958,Bodily assault,Bodily assault,Unity,0,2,0,8.595958,29.991989,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,30.450165 5.343688),5.343688),Lui,South Sudan,SS,9/23/2017,"Two national staff members were assaulted during a robbery on an NGO compound in Lui, Mundri East County, and required medical attention. Valuables were stolen during the compound robbery.",2373,30.450165,POINT(30.450165 5.343688),5.343688,Bodily assault,Bodily assault,Western Equatoria,0,2,0,5.343688,30.450165,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,32.297421 2.77162),2.77162),Gulu,Uganda,UG,1/28/2019,"Two male national INGO guards were assaulted and injured when a group of unknown assailants raided the INGO office in Gulu city on January 28, 2019 at 2:00am local time. Reports indicate organization resources estimated at millions of shilings were damaged during the incident. The two staff members were treated at the Victory Medical Center after the attack.",2611,32.297421,POINT(32.297421 2.77162),2.77162,Bodily assault,Bodily assault,Gulu,0,2,0,2.77162,32.297421,2,0,0,0,2,2
Unknown,Unknown,Raid,Raid,22.4452278 13.4435),13.4435),El Geneina,Sudan,SD,3/28/2006,"3 INGO national staff guards were beaten when a group of unidentified armed men forcefully entered an INGO compound in El Geneina, March 28. The attackers left with a Land Cruiser pick-up, a Thuraya phone and a mobile phone.",426,22.4452278,POINT(22.4452278 13.4435),13.4435,Bodily assault,Bodily assault,West Darfur,0,3,0,13.4435,22.4452278,3,0,0,0,3,3
Non-state armed group: Regional,Non-state armed group,Raid,Raid,90.412518 23.810332),23.810332),Dhaka,Bangladesh,BD,4/25/2016,A national staff member was hacked to death with machetes when assailants broke into his apartment. This was a targeted attack that was later claimed by Ansar al-Islam. A friend (not counted in the AWSD) that was with the victim at the time was also killed in the attack.,2087,90.412518,POINT(90.412518 23.810332),23.810332,Bodily assault,Bodily assault,Dhaka,0,1,0,23.810332,90.412518,1,0,0,1,1,0
Non-state armed group: Subnational,Non-state armed group,Raid,Raid,33.00291 7.780485),7.780485),,South Sudan,SS,4/27/2017,One national staff member was killed during tribal clashes with a conflicting village.,2425,33.00291,POINT(33.00291 7.780485),7.780485,Bodily assault,Bodily assault,Jonglei,0,1,0,7.780485,33.00291,1,0,0,1,1,0
Unaffiliated,Unknown,Raid,Raid,29.788925 8.927721),8.927721),,South Sudan,SS,1/7/2017,One national aid worker was taken into the bush and hacked to death during tribal violence. The attack was not the result of his employment as an aid worker.,2436,29.788925,POINT(29.788925 8.927721),8.927721,Bodily assault,Bodily assault,Unity,0,1,0,8.927721,29.788925,1,0,0,1,1,0
Unknown,Unknown,Raid,Raid,88.75 24.9),24.9),Krishnapur,Bangladesh,BD,12/3/2019,"One male national INGO staff member was stabbed to death in a suspected burglary of his home in Krishnapur village in Manda upazila of Naogaon, Rajshahi Division. Media reports indicate the staff member's body was discovered at 5:00pm, and his residence was damaged with money, a camera, and a computer missing.",2809,88.75,POINT(88.75 24.9),24.9,Bodily assault,Bodily assault,Rajshahi,0,1,0,24.9,88.75,1,0,0,1,1,0
Unknown,Unknown,Raid,Raid,22.819462 4.737425),4.737425),Bangassou,Central African Republic,CF,10/14/2015,"Four INGO staff members were reportedly taken from their office in Bangassou by unknown armed perpetrators. They were all released 30 minutes later, but one international staff member had serious injuries.",2935,22.819462,POINT(22.819462 4.737425),4.737425,Bodily assault,Bodily assault,Mbomou,0,0,1,4.737425,22.819462,1,1,0,0,0,1
Unknown,Unknown,Raid,Raid,41.1485 36.3755),36.3755),Al-Hawl Refugee Camp,Syrian Arab Republic,SY,1/12/2022,"One international ICRC doctor was stabbed in an ICRC hospital in the Al-Hawl refugee camp, by an unknown perpetrator.
",3479,41.1485,POINT(41.1485 36.3755),36.3755,Bodily assault,Bodily assault,Al-Hasakah,0,0,1,36.3755,41.1485,1,1,0,0,0,1
Unknown,Unknown,Raid,Raid,22.08333 14.51667),14.51667),Gu,Chad,TD,8/4/2006,"1 INGO international staff assaulted and hospitalized after their compound in Guereda was robbed by armed men, Aug. 4. Two other intl staff were assaulted but not hospitalized (not counted here).",469,22.08333,POINT(22.08333 14.51667),14.51667,Bodily assault,Bodily assault,Wadi Fira,0,0,1,14.51667,22.08333,1,1,0,0,0,1
Unknown,Unknown,Raid,Raid,22.4452278 13.4435),13.4435),El Geneina,Sudan,SD,4/28/2006,"2 INGO (1 national, 1 international) staff beaten with a stick when two men broke into an INGO compound in El Geneina, West Darfur, April 28. Victims locked into a bathroom for a few hours.",432,22.4452278,POINT(22.4452278 13.4435),13.4435,Bodily assault,Bodily assault,West Darfur,0,0,2,13.4435,22.4452278,2,1,0,0,1,2
Unknown,Unknown,Raid,Raid,11.502075 3.848032),3.848032),Yaounde,Cameroon,CM,4/15/2015,"An international staff member was driving home and stopped in front of it when 5 armed men with knives attacked the staff member and wounded his hand. They broke the windows of the car to get to him. They robbed the staff member of his money, valuables, documents and forced him to drive away with them. Later he managed to escape. He was hospitalized due to the wounds sustained during the attack.",2134,11.502075,POINT(11.502075 3.848032),3.848032,Bodily assault,Bodily assault,Centre,0,1,0,3.848032,11.502075,1,1,0,0,0,1
Unknown,Unknown,Raid,Raid,178.4421662 -18.1415884),-18.1415884),Suva,Fiji,FJ,4/29/2007,1 donor agency international staff former policeman was bashed on Sunday night after four thugs broke into his home and tied him up. Suva police said yesterday that the man needed 15 stitches.,537,178.4421662,POINT(178.4421662 -18.1415884),-18.1415884,Bodily assault,Bodily assault,Central,0,1,0,-18.1415884,178.4421662,1,1,0,0,0,1
Criminal,Criminal,Raid,Raid,18.3 7.3),7.3),Batangafo,Central African Republic,CF,8/7/2019,"Two international NGO employees were injured when 6 unidentified armed criminals entered their home in Batangafo and stole a variety of valuables including money. UN security forces responded, but the perpetrators had already fled. The two injured staff were treated at the MSF hospital.",2758,18.3,POINT(18.3 7.3),7.3,Bodily assault,Bodily assault,Ouham,0,0,2,7.3,18.3,2,2,0,0,0,2
Non-state armed group: Regional,Non-state armed group,Raid,Raid,45.327206 2.03596),2.03596),"Mogadishu, Waberi",Somalia,SO,1/25/2017,"Two UN staff members were injured during a complex attack by Al-Shabaab on Hotel Dayah, which was popular with government officials and politicians. A car with explosives was first used to breach the gate of the hotel, followed by a raid on the hotel and then a secondary blast. Reportedly, 28 people died in the attack and 43 were wounded.",2230,45.327206,POINT(45.327206 2.03596),2.03596,Complex attack,Other,Banadir,0,2,0,2.03596,45.327206,2,0,0,0,2,2
Non-state armed group: Regional,Non-state armed group,Raid,Raid,13.6 12.683333),12.683333),Monguno,Nigeria,NG,6/13/2020,"During an ISWA militant raid of the humanitarian hub compound in Monguno town, one UN staff sustained injuries while escaping to the bunk during the attack. The staff died several weeks later due to the trauma.&nbsp;
",3286,13.6,POINT(13.6 12.683333),12.683333,Complex attack,Other,Borno,0,0,1,12.683333,13.6,1,0,0,1,1,0
Non-state armed group: Regional,Non-state armed group,Raid,Raid,45.3101475 2.0299564),2.0299564),Mogadishu,Somalia,SO,2/2/2021,"One INGO staff member was killed during a&nbsp;complex attack on the Afrik Hotel in Mogadishu. Official statements report Al Shabaab militants exploded a car bomb outside the hotel and then stormed the building with guns. 4 other civilians were killed and 10 injured (not counted here).
",3143,45.3101475,POINT(45.3101475 2.0299564),2.0299564,Complex attack,Other,Banadir,0,0,1,2.0299564,45.3101475,1,0,0,1,1,0
Non-state armed group: Regional,Non-state armed group,Raid,Raid,45.337701 2.03153),2.03153),"Mogadishu, Xamar Weyne",Somalia,SO,2/20/2015,Two NGO staff members were injured and one killed in a complex attack in Mogadishu. Approximately 25 people were killed by al Shabaab at the Central Hotel and a local mosque close to the hotel as a result.,2039,45.337701,POINT(45.337701 2.03153),2.03153,Complex attack,Other,Banadir,0,0,3,2.03153,45.337701,3,0,0,1,3,2
Non-state armed group: Regional,Non-state armed group,Raid,Raid,45.300802 2.043497),2.043497),"Mogadishu, Hodan",Somalia,SO,6/1/2016,"One local NGO staff member was killed in a complex attack on the Ambassador Hotel in Hodan District. A suicide bomber drove a vehicle laden with explosives into the hotel which was then stormed by Al-Shabaab fighters. Reportedly, more than 20 people were killed in the attack and more than fifty were injured, including the local NGO staff member.
",2206,45.300802,POINT(45.300802 2.043497),2.043497,Complex attack,Other,Banadir,0,1,0,2.043497,45.300802,1,0,0,1,1,0
Non-state armed group: Regional,Non-state armed group,Raid,Raid,45.356821 3.11718),3.11718),Mogadishu,Somalia,SO,1/21/2016,"In a complex attack by Al-Shabab, a car packed with explosives rammed into the Beach View Hotel on Lido beach in Mogadishu, reportedly killing up to 20 people (not counted here). A national staff member for the UN was among those killed when the restaurants along Lido beach were attacked. A national INGO staff member was also wounded in the attack.",2048,45.356821,POINT(45.356821 3.11718),3.11718,Complex attack,Other,Banadir,0,2,0,3.11718,45.356821,2,0,0,1,2,1
